,analysis_sample_rate,danceability,duration,end_of_fade_in,energy,key,loudness,mode,start_of_fade_out,tempo,time_signature,artist_familiarity,artist_hotttnesss,artist_latitude,artist_location,artist_longitude,artist_name,genre,release,song_hotttnesss,title,tag_top_1,tag_top_2,tag_top_3,tag_top_4,tag_top_5,tag_top_6,tag_top_7,tag_top_8,tag_top_9,tag_top_10,year
4993,22050,0.0,151.87546,0.0,0.0,4,-6.494,1,151.875,101.926,1,0.46999196321207876,0.3272589773628203,42.31256,"b'Boston, MA'",-71.08868,b'DMZ',b'',b'Live At The Rat',,"b""Don't Start Me Cryin' Now""",dubstep,garage rock,massachusetts,punk,pop,garage,garage punk,boston,dreamy,british pop,0
4994,22050,0.0,231.10485,0.532,0.0,0,-14.383,0,222.679,176.122,1,0.7113800959726605,0.4662243003452983,39.29055,"b'Baltimore, MD'",-76.6096,b'Philip Glass',b'',b'Philip Glass: Saxophone',,b'Concerto For Saxophone (Quartet Version): Movement IV',chamber music,soundtrack,classical,traditional,new age,modern composition,original score,opera,composer,orchestra,0
4995,22050,0.0,122.17424,0.096,0.0,2,-5.218,1,118.062,185.453,7,0.7014417589824127,0.5043077259823238,40.71455,"b'New York, NY'",-74.00712,b'Agnostic Front',b'',b'Warriors',0.7046497558543723,b'Come Alive',hardcore punk,heavy metal,new york,punk,hardcore,metal,punk metal,thrash metal,rock,heavy,2007
4996,22050,0.0,320.70485,0.136,0.0,3,-14.089,1,309.899,94.161,4,0.6753848119981302,0.6333399087018368,,"b'Duluth, MN'",,b'Bob Dylan',b'',b'Time Out Of Mind',,b'Trying To Get To Heaven',blues-rock,folk rock,classic rock,singer-songwriter,rock,psychedelic,ballad,album rock,country blues,rockabilly,1997
4997,22050,0.0,155.37587,3.274,0.0,0,-19.61,1,144.155,151.195,3,0.3380146636071446,0.3282376641531046,,b'',,b'Frank Chacksfield & His Orchestra',b'',b'Velvet And Lovely Lady',,b'Misty Valley',space age pop,exotica,easy listening,orchestra,instrumental,world,,,,,2001
4998,22050,0.0,217.20771,0.305,0.0,5,-11.016,1,200.173,90.954,4,0.5050095631044134,0.31006542453762087,,b'',,b'Frl.Menke',b'',"b""Ich will's gef\xc3\xa4hrlich""",,b'Sehnsuchtsexpress',german pop,new wave,pop rock,neue deutsche welle,europop,happy hardcore,parody,ballad,electronic,disco,0
4999,22050,0.0,337.162,0.253,0.0,0,-4.152,1,327.959,105.994,4,0.48800888180325214,0.3140117898326241,42.33168,"b'Detroit, MI'",-83.04792,b'The Rance Allen Group',b'',b'All the Way',0.36560316273784,b'Do Your Will (Album Version)',jazz funk,soul jazz,funk,disco,latin jazz,smooth jazz,soul,jazz,gospel,electronic,0
5000,22050,0.0,239.80363,3.75,0.0,10,-5.942,0,224.885,88.015,4,0.4466033285028504,0.32207054698217524,,b'',,b'Ramy Ayach',b'',b'Albi Mal',,b'Heyya Heyya',pop folk,pop,arabic,electronic,house,oriental,lebanese,arabic pop,arabian,world reggae,0
5001,22050,0.0,229.642,0.0,0.0,7,-14.848,1,210.28,74.576,1,0.8183193591388943,0.667294595643469,,"b'Dundee, Scotland'",,b'Snow Patrol',b'',b'Snow Patrol: Sessions@AOL',,b'Spitting Games',indie rock,rock,pop,alternative,alternative rock,new wave,guitar,melancholia,romantic,soft,2003
5002,22050,0.0,381.23057,0.0,0.0,2,-11.941,1,375.548,83.991,3,0.48676678200099577,0.3361063415448203,,b'',,b'Theodor Zox',b'',b'Run Away',0.0,b'System of Play',tech house,deep house,techno,electro,electronic,minimal,dub,downtempo,intelligent dance music,house,0
5003,22050,0.0,225.59302,15.186,0.0,11,-7.486,0,217.763,83.321,5,0.36998812381486595,0.2617301296059692,,b'',,b'Flowin Immo et Les Freaqz',b'',b'Immoment',0.0,b'So hell mit Klause Duo',hip hop,rap,german,experimental,german hip hop,bremen,,,,,2009
5004,22050,0.0,125.02159,0.0,0.0,7,-15.036,1,114.248,82.461,4,0.5751917687532937,0.4641565035576794,35.83073,b'Tennessee',-85.97874,b'Everly Brothers',b'',b'The Very Best Of',0.34580223396532944,b'Oh What A Feeling',rock 'n roll,oldies,country music,country rock,ballad,british invasion,beat,pop,60s,california,0
5005,22050,0.0,181.57669,0.0,0.0,3,-3.696,0,176.721,209.141,4,0.8217186933767476,0.696161109835502,,b'Chicago',,b'Rise Against',b'',b'The Sufferer & The Witness',,b'Drones',hardcore punk,rock,punk,hardcore,punk revival,melodic hardcore,soundtrack,acoustic,melodic,guitar,2006
5006,22050,0.0,358.89587,2.212,0.0,5,-5.613,1,351.434,123.96,5,0.5202676181842041,0.4412980765062673,,b'',,b'Refractory',b'',b'Refractory',0.0,b'Check the bomb',vocal jazz,jazz,female vocalist,korean,contemporary jazz,frevo,orchestra,symphony,calypso,los angeles,0
5007,22050,0.0,209.47546,0.259,0.0,9,-16.079,1,196.836,196.52,3,0.5776331497038921,0.4398438541325515,-34.60852,"b'Buenos Aires, Argentina'",-58.37354,b'Luis Alberto Spinetta',b'',b'Silver Sorgo',,b'Llama y Ver\xc3\xa1s',rock 'n roll,funk rock,art rock,psychedelic rock,singer-songwriter,classic rock,progressive rock,hard rock,alternative rock,rock,2001
5008,22050,0.0,293.27628,0.281,0.0,7,-8.756,1,279.998,89.92,7,0.4534449307485466,0.31161748493154134,,b'',,b'Koffi Olomide',b'',b'Tcha Tcho',,b'Elle Et Moi',zouk,soukous,congo,comedy rap,world music,reggae,world,country,folk,african,0
5009,22050,0.0,221.80526,0.0,0.0,11,-8.698,0,217.269,101.37,4,0.5552772243406455,0.3952176870494936,,b'',,b'Eason Chan',b'',b'Get A Life',,b'Xiang Zai Le Huo',cantonese pop,chinese music,trance,hip hop,rap,singer-songwriter,dance,r&b,male vocalist,pop,0
5010,22050,0.0,191.99955,0.0,0.0,7,-8.862,0,177.876,145.064,4,0.5470407067148041,0.3451094870859595,,b'',,b'Various Production',b'',b'Maskmen',,b'Wot U Say',grime,dubstep,neofolk,dub,folk rock,uk garage,trip hop,downtempo,folktronica,dubtronica,2008
5011,22050,0.0,189.17832,0.0,0.0,0,-14.683,0,189.178,152.899,4,0.7311842304128983,0.5492043838770254,,b'',,b'Sex Pistols',b'',b'Submission',0.3135621142479342,b'Chatterbox',punk,italy,british punk rock,soundtrack,progressive rock,pop,political,guitar,england,,2004
5012,22050,0.0,486.97424,2.339,0.0,9,-7.655,0,478.215,86.308,4,0.6148875882171886,0.3778282154455152,42.31256,b'Mass. - Boston',-71.08868,b'Open Hand',b'',b'The Dream',0.5114243256864599,b'Never Alone',post-grunge,art rock,post-hardcore,stoner rock,nu metal,emo,grunge,screamo,grindcore,dub,1999
5013,22050,0.0,140.2771,0.131,0.0,9,-7.541,1,129.997,129.161,1,0.6069253585317187,0.3891007762801808,40.71455,"b'New York, NY'",-74.00712,b'Lesley Gore',b'',"b""'60s Pop Number 1's""",,"b""It's My Party""",brill building pop,oldies,ballad,soft rock,motown,doo-wop,classic rock,easy listening,rock,emo,1963
5014,22050,0.0,146.9122,0.194,0.0,10,-13.254,1,140.167,79.112,3,0.5564100130893208,0.39659627481766685,41.76332,"b'Hartford, CT'",-72.67407,b'Gene Pitney',b'',b'The Country Side of Gene Pitney',0.26586104921065007,b'For Me This Is Happy',brill building pop,honky tonk,pop rock,ballad,rock 'n roll,classic country,blue-eyed soul,oldies,soft rock,beat,0
5015,22050,0.0,230.05995,1.071,0.0,10,-4.134,0,211.348,150.226,4,0.605109701914858,0.39854753538058046,53.4796,"b'Manchester, England'",-2.24881,b'Inspiral Carpets',b'',b'Greatest Hits',0.6455789159669304,b'Keep The Circle Around',indie rock,psychedelic rock,madchester,dance rock,rock,progressive house,alternative rock,pop rap,british pop,downtempo,1999
5016,22050,0.0,118.33424,0.386,0.0,9,-11.008,0,109.993,87.153,1,0.7364407406757172,0.526846925183824,,"b'Rome, Italy'",,b'Ennio Morricone',b'',b'Le Ruffian (Bande originale du film de Jos\xc3\xa9 Giovanni (1982))',,b'Sporco Ma Distinto',easy listening,soundtrack,classical,italy,film music,folk,lounge,original score,jazz,composer,1983
5017,22050,0.0,176.90077,0.253,0.0,11,-11.323,0,167.189,118.563,4,0.4108500882484688,0.2543565004184033,,b'',,b'Johnny Daye',b'',b'Stax-Volt: The Complete Singles 1959-1968',0.19797894666073831,"b""What'll I Do For Satisfaction (LP Version)""",blue-eyed soul,r&b,pop rock,funk,ballad,beat,soul,stax,singer,90s,0
5018,22050,0.0,123.68934,0.474,0.0,9,-16.039,0,111.137,116.259,4,0.5102082837910074,0.3516523338773487,,b'',,b'Stephen Warbeck',b'',b'Dreamkeeper',,b'Birth Of The Falls',soundtrack,orchestra,easy listening,classical,composer,instrumental,contemporary classical music,mediaeval,british,ost,2003
5019,22050,0.0,310.12526,0.328,0.0,9,-4.802,0,299.833,148.991,4,0.4553718550323032,0.3138666001571988,,b'',,b'An Cafe',b'',b'Magnya Carta',,b'Portraying Light With Rainbow Colored Crayon',dance rock,,,,,,,,,,0
5020,22050,0.0,211.59138,0.0,0.0,4,-5.809,1,203.343,152.208,1,0.7852304537103411,0.5150583180733556,,b'',,b'The Wreckers',b'',b'Way Back Home: Live From New York City',0.3725300393660796,b'Damn That Radio [Live]',country music,pop,country,acoustic,contemporary country,country pop,soundtrack,solo,singer,group,2007
5021,22050,0.0,197.79873,0.078,0.0,8,-13.483,1,192.935,113.293,1,0.37019116502419075,0.2859898082677068,32.29869,"b'Jackson, MS'",-90.18049,b'Charlie McCoy',b'',b'Harpin\xc2\xb4 The Blues',0.0,b'Columbus Stockade Blues',country gospel,country rock,country blues,delta blues,blues,country,jazz,rock,folk,traditional country,1991
5022,22050,0.0,171.85914,0.258,0.0,0,-10.874,1,165.709,118.047,1,0.7208239717092882,0.4374645536949841,,b'',,b'Gal Costa',b'',b'Aquarela Do Brasil',,b'Camisa Amarela',brazilian pop music,tropical,bossa nova,samba,brazilian jazz,psychedelic rock,latin jazz,chill-out,frevo,latin pop,1980
5023,22050,0.0,182.15138,0.364,0.0,11,-8.649,1,174.312,158.795,4,0.6174733248277471,0.4429489450961905,41.88415,"b'Chicago, IL'",-87.63241,b'Enuff Z Nuff',b'',b'Tweaked',0.37598430150044215,b'Style',power pop,heavy metal,hard rock,glam metal,glam rock,ballad,hair metal,rock,pop rock,classic rock,0
5024,22050,0.0,180.08771,0.165,0.0,7,-11.826,1,167.091,130.831,1,0.4769862772605304,0.33560726423970144,,b'',,b'Gershon Kingsley',b'',b'Music To Moog By Gershon Kingsley',0.41375242159798564,b'Trumansburg Whistle',space age pop,europop,electronic,orchestra,free improvisation,chill-out,exotica,synthpop,easy listening,abstract,1969
5025,22050,0.0,141.19138,2.502,0.0,0,-15.835,1,135.738,130.195,4,0.4207338096070539,0.3278075487299604,,b'',,b'Winifred Phillips',b'',b'Spore Hero',,b'Sporable',game,video game music,soundtrack,contemporary classical music,composer,classical,contemporary,original score,freedom,movie,2009
5026,22050,0.0,177.6322,0.315,0.0,2,-22.55,0,171.363,162.993,1,0.4815952124852683,0.2273875691203391,55.95327,"b'Portobello, Scotland'",-3.11499,b'Harry Lauder',b'',b'Stop Your Tickling Jock',,b'Portobello Lass',vaudeville,religious music,jazz,political,swing,classical,spoken word,comedy,big band,scotland,0
5027,22050,0.0,167.00036,0.154,0.0,9,-14.406,1,157.983,187.128,4,0.7425481346377897,0.625428356113374,,"b'Houston, TX'",,b'Kenny Rogers',b'',b'Country Superstar',,b'Reuben James',country rock,soft rock,country,country music,country pop,easy listening,rockabilly,pop,jazz,crossover,1993
5028,22050,0.0,145.3971,0.0,0.0,0,-6.264,0,145.397,94.754,4,0.603602148412424,0.40948425265569705,,b'',,b'Zombina & The Skeletones',b'',b'Death Valley High',0.47405483093120077,b'The Waiting',psychobilly,horror punk,pop rock,power pop,alternative rock,deathrock,rock 'n roll,surf music,gothic rock,pop punk,2006
5029,22050,0.0,183.97995,0.103,0.0,11,-3.861,1,174.527,87.779,4,0.763010513430572,0.5376756280636735,47.565,"b'Bremerton, WA'",-122.62569,b'MxPx',b'',b'Panic',0.6455430232748545,b'Grey Skies Turn Blue',christian rock,pop punk,christian punk,punk,contemporary christian,punk pop,hardcore punk,guitar,classic,pop,2004
5030,22050,0.0,229.58975,0.0,0.0,7,-8.064,1,229.59,102.984,4,0.6968168917909224,0.48210001892032256,,b'England',,b'Bad Company',b'',b'In Concert: Merchants Of Cool',0.641020289645939,b'Rock Steady',blues-rock,hard rock,classic rock,rap,rock,album rock,arena rock,ballad,guitar,classic,1974
5031,22050,0.0,186.64444,0.131,0.0,11,-14.897,1,179.67,139.606,1,0.487124953028941,0.33880017612266716,,b'',,"b""Cannon's Jug Stompers""",b'',"b""The Best Of Cannon's Jug Stompers""",,"b""Heart Breakin' Blues""",jug band,country blues,delta blues,blues,blues-rock,ragtime,louisiana blues,oldies,folk rock,folk,0
5032,22050,0.0,277.41995,0.316,0.0,5,-9.998,0,255.443,84.955,3,0.5438663024727286,0.3932151037866921,33.39847,"b'Greenville, MS'",-91.03786,b'Tyrone Davis',b'',b'Call Tyrone',0.0,"b""I Can't Help Myself""",chicago soul,disco,southern soul,funk,northern soul,deep house,soul,blues-rock,doo-wop,pop rock,0
5033,22050,0.0,228.46649,0.345,0.0,1,-8.394,0,220.973,159.784,1,0.502942306735046,0.39635775416309527,49.26044,"b'Vancouver, BC, Canada'",-123.11403,b'Zumpano',b'',b'Look What The Rookie Did',0.41693446369707027,b'Wraparound Shades (Album)',power pop,indie pop,indie rock,canadian,indie,canada,male,alternative pop rock,pop underground,vancouver,1995
5034,22050,0.0,472.39791,0.27,0.0,3,-6.736,1,464.242,121.518,5,0.9093248336581043,0.6770875467122787,,"b'Los Angeles, CA'",,b'30 Seconds To Mars',b'',b'30 Seconds To Mars',0.816897459555498,b'Year Zero',rock,pop,alternative,screamo,hard rock,acoustic,metal,guitar,emotional,heavy,2002
5035,22050,0.0,183.27465,0.258,0.0,8,-18.697,1,173.656,150.405,4,0.3383701545262613,0.0,,b'',,b'Birmingham Jubilee Singers',b'',b'Birmingham Jubilee Singers Vol. 1 (1926-1927)',,b'King Jesus Is My Captain',gospel,soul,vocal,vaudeville,,,,,,,0
5036,22050,0.0,59.03628,2.305,0.0,9,-8.343,1,53.766,180.415,3,0.5022886815604554,0.3568352205100787,,b'',,b'Ill Harmonics',b'',b'Take Two',,b'Profound Sound (Take Two Album Version)',hip hop,christian hip hop,hip pop,christian rock,rap,hard rock,ska,indie rock,conscious,alternative rock,0
5037,22050,0.0,349.80526,0.0,0.0,5,-9.454,1,345.281,143.59,4,0.873238652757811,0.5199654792867565,,"b'Orange, CA'",,b'Thrice',b'',b'Live At The House Of Blues',0.8056913867449513,"b""The Earth Isn't Humming""",post-hardcore,emo,rock,experimental,metalcore,metal,heavy,hardcore,jazz,acoustic,2008
5038,22050,0.0,264.09751,4.888,0.0,1,-15.991,1,255.588,102.015,4,0.4190837765958047,0.3449688462152366,38.99792,b'Colorado',-105.55096,b'Davol',b'',b'Nature Of The Beast',0.0,b'Champion (World)',new age,electronic,ambient,progressive trance,dance,contemporary instrumental,trance,modern classical,united states,progressive electronic,0
5039,22050,0.0,265.32526,0.42,0.0,11,-6.145,0,260.807,132.974,4,0.6214867004252652,0.4636080771270053,,b'',,b'Who Made Who',b'',b'Gomma Dance Tracks Vol. 2',0.5409358772543155,b'Satisfaction',disco,tech house,electro,electropop,folk rock,new wave,jazz funk,big beat,italian disco,pop rap,2004
5040,22050,0.0,121.25995,0.328,0.0,2,-15.276,0,114.306,35.691,4,0.3741029820954381,0.36287081729544357,34.19423,"b'North Hollywood, CA'",-118.39157,b'Shelby Flint',b'',b'Cast Your Fate To The Wind',,"b""I've Grown Accustomed To His Face I've Grown Accustomed To His Face""",glam rock,california,soundtrack,jazz,rock,folk,pop,vocal,american,glam,0
5041,22050,0.0,180.45342,0.0,0.0,0,-15.966,1,178.196,106.953,1,0.3889994352172341,0.28775299340534927,,b'',,b'Aimable',b'',b'Music of the little Four',,b'Tango Andorra',chanson,ballad,pop rock,musette,tango,samba,easy listening,pop,country,folk,0
5042,22050,0.0,231.18322,0.38,0.0,7,-4.547,1,215.203,151.488,7,0.7398344889915811,0.49678301475504805,,b'',,b'K.I.Z.',b'',b'Das Rap Deutschland Kettens\xc3\xa4gen Massaker',,b'Autofokus',hip hop,rap,german,german rap,berlin,german hip hop,techno,funny,underground,germany,2005
5043,22050,0.0,168.30649,0.0,0.0,7,-8.631,1,168.306,101.345,4,0.49624473660552987,0.30474365953929233,21.51102,b'Cuba',-77.80679,b'Orquesta Sublime',b'',b'20 Superhits Charangueros',,b'El divertido',salsa,charanga,mambo,latin jazz,bolero,world music,latin,blues,jazz,male vocalist,0
5044,22050,0.0,247.24853,0.0,0.0,9,-5.603,1,242.985,169.994,4,0.640720629480798,0.41329628153087666,62.19845,b'Sweden',17.55142,b'Pelle Carlberg',b'',b'In A Nutshell',0.5163964070726773,b'Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls',twee pop,soft rock,indie pop,indie rock,folk-pop,rock,folk rock,pop,pop rock,singer-songwriter,2007
5045,22050,0.0,225.95873,0.0,0.0,7,-9.598,1,211.342,87.76,7,0.43106529101979735,0.3338581245629411,,b'',,b'Out Of The Grey',b'',b'Gravity',0.4454545254934259,b'Dreaming Of April',ccm,christian rock,pop rock,easy listening,female vocalist,pop,hip hop,alternative rock,united states,adult contemporary,1995
5046,22050,0.0,214.5171,0.0,0.0,4,-14.309,1,205.607,114.954,1,0.8183193591388943,0.667294595643469,,"b'Dundee, Scotland'",,b'Snow Patrol',b'',b'Snow Patrol Late Night Tales',0.4825353787970242,b'New Sensation',indie rock,rock,pop,alternative,alternative rock,new wave,guitar,melancholia,romantic,soft,2009
5047,22050,0.0,340.53179,0.456,0.0,0,-10.008,1,333.845,148.027,4,0.44324631157556715,0.2081745469445301,,b'',,b'Dart',b'',"b""Don't Let The Bastards Get You Down""",,b'For The Good Times',post-grunge,nu metal,indie pop,alternative rock,indie rock,alternative,podcast,alternative pop rock,ukraine,thrash core,2002
5048,22050,0.0,371.87873,0.0,0.0,10,-13.08,1,342.57,87.003,4,0.5651020580456807,0.3600546733420875,,"b'Columbia, South Carolina'",,b'Milieu',b'',b'Remodelled',0.40148671142756037,b'Blackwood Moth',downtempo,intelligent dance music,free jazz,electronic,ambient,glitch,trip hop,8-bit,jazz,dub,2007
5049,22050,0.0,194.29832,0.189,0.0,0,-12.624,1,191.245,149.984,4,0.582365878546936,0.3028554195218622,,b'',,b'DJ Nasty',b'',b'Cherry Popper',,b'Pussy Hole',bass music,electro,techno,hip hop,italian disco,freestyle,jungle music,ghetto tech,electronic,breakbeat,0
5050,22050,0.0,156.62975,0.0,0.0,0,-11.793,1,156.63,124.394,4,0.05962609697214258,0.0,,b'',,b'G\xc3\xbcnter Noris',b'',b'Millennium-Tanzparty',0.0,b'El Cumbanchero',beat,big band,german,funky,60s,orchestral pop,,,,,1985
5051,22050,0.0,170.4224,0.421,0.0,5,-6.15,1,162.128,180.073,4,0.5352927355118197,0.385470550555821,,b'',,b'Jeff And Sheri Easter',b'',b'My_ Oh My!',,"b""Wolf In Sheep's Clothing""",southern gospel,bluegrass,gospel,ballad,california,dance,country,beautiful,progressive,classic,0
5052,22050,0.0,233.42975,0.078,0.0,9,-9.545,1,226.487,110.933,4,0.9195170922254553,0.5479404294879846,,"b'Fort Myers, FL'",,b'Plies',b'',b'The Real Testament',,b'Goons Lurkin (Instrumental Album Version)',gangster rap,hip hop,rap,southern rap,instrumental,reggae,classic,urban,male,underground,2007
5053,22050,0.0,158.27546,0.172,0.0,8,-9.68,1,151.493,134.648,4,0.48510791763152933,0.2473405842381235,,b'',,b'React',b'',b'Deus Ex Machina',,b'Lost Circles',happy hardcore,europop,progressive house,neo soul,kraut rock,crust punk,power pop,disco,electronic,hip hop,0
5054,22050,0.0,130.71628,0.13,0.0,4,-4.689,0,122.99,143.126,4,0.3893118071429121,0.0,,b'',,b'ZENFU',b'',b'tiefblau',,b'Tanz',glam,,,,,,,,,,0
5055,22050,0.0,24.34567,0.0,0.0,5,-21.978,1,24.346,142.453,5,0.7007166325216353,0.3706798339873494,,b'Venezuela',,b'Los Amigos Invisibles',b'',b'The New Sound of the Venezuelan Gozadera',,b'Nerio Compra Una Contestadora',funk rock,chill-out,jungle music,acid jazz,jazz fusion,breakcore,nu metal,disco,world music,drum and bass,1998
5056,22050,0.0,250.8273,0.0,0.0,7,-4.535,1,243.635,99.995,1,0.7026775112244263,0.5166585807553916,,b'',,b'Korpiklaani',b'',b'Karkelo',0.6378288661822131,b'Isku Pitk\xc3\xa4st\xc3\xa4 Ilosta',folk rock,heavy metal,metal,folk,folk metal,thrash metal,scandinavian metal,black metal,death metal,violin,2009
5057,22050,0.0,190.56281,0.392,0.0,3,-15.892,1,183.687,90.255,4,0.291433259678306,0.15085776244515894,,b'',,b'Brian Dullaghan',b'',b'Songs For A Wedding - 18 Songs For That Special Day',,"b""Can't Help Falling In Love""",irish folk,folk rock,downtempo,rock,irish,folk,electronic,classic,world reggae,,0
5058,22050,0.0,241.162,0.0,0.0,2,-5.056,1,227.915,174.424,7,0.6420304768201044,0.44522219768945687,,b'',,b'Salt The Wound',b'',b'Ares',0.6386581337361044,b'From My Hands',death core,screamo,deathgrind,tech metal,metalcore,grindcore,melodic metalcore,hard rock,technical death metal,death metal,2009
5059,22050,0.0,268.61669,2.415,0.0,0,-7.097,1,259.094,130.812,4,0.43350762637871326,0.2899029316087479,,b'',,b'Winston Reedy',b'',b'Love Thing',,b'Paradise In Your Eyes',lovers rock,reggae,roots reggae,dub,orchestra,jamaica,ska,house,southern,kids,0
5060,22050,0.0,291.10812,0.0,0.0,4,-3.353,0,278.32,174.731,4,0.871010615313384,0.8048304278312782,,"b'St. Joseph, MO'",,b'Eminem',b'',b'Curtain Call',,b'The Way I Am',hip hop,rap,hardcore rap,club,soundtrack,pop,funk,underground,beats,producer,2000
5061,22050,0.0,263.05261,0.0,0.0,1,-6.502,1,263.053,129.997,4,0.8736271743351188,0.5602055463890734,33.99363,"b'Hacienda Heights, CA'",-117.97092,b'Fergie',b'',b'The Dutchess',0.6708272196006915,b'Voodoo Doll',pop rap,california,funk,hip hop,pop,urban,ballad,teen pop,r&b,reggae,0
5062,22050,0.0,120.99873,0.264,0.0,8,-12.308,1,112.019,110.43,4,0.8172569392930438,0.7352088777469941,,"b'Kingsland, AR'",,b'Johnny Cash',b'',b'Mi Collection - Volume 2',,b'One More Ride (Digitally Remastered)',honky tonk,country,rock,traditional country,rockabilly,pop,acoustic,traditional,classic,gospel,0
5063,22050,0.0,160.91383,0.177,0.0,6,-6.103,0,152.485,147.934,4,0.4827332280994939,0.3569509564248949,,b'',,b'Flink',b'',b'Moog',0.0,b'Sunset Manifesto',alternative rock,indie rock,pop rock,disco,rock,emo,indie pop,swiss,indie,switzerland,0
5064,22050,0.0,257.48853,0.375,0.0,10,-7.762,0,248.337,117.988,4,0.5673132241223214,0.5800131829395042,,"b'Paddington, London, England'",,b'Seal',b'',b'Killer',0.22154865991439518,b'Killer (Single Version)',dance pop,neo soul,pop rock,urban,adult contemporary,chill-out,r&b,soft rock,easy listening,singer-songwriter,0
5065,22050,0.0,323.60444,0.107,0.0,4,-11.556,0,315.623,120.04,4,0.40580595110168044,0.34729886666752735,19.59009,b'Hawaii',-155.43414,b'Daniel Paul',b'',b'Coming Back For More',,b'Coming Back For More feat. Colin Corvez',kirtan,meditation,club,disco,funk,ambient,new age,blues,electronica,rock,0
5066,22050,0.0,370.02404,38.249,0.0,5,-13.538,0,362.034,243.981,4,0.6211210512857237,0.4356840702087019,,b'',,b'Maximilian Hecker',b'',b'Lady Sleep',,b'Birch',chamber pop,ballad,noise pop,deep house,electro,future jazz,shoegaze,downtempo,folk rock,indie rock,2005
5067,22050,0.0,356.25751,0.0,0.0,7,-11.893,1,341.188,94.557,4,0.6281025772725769,0.3956083503166371,31.15509,"b'Leona, Texas'",-95.96653,b'Albert Collins',b'',b'Collins Mix',0.42744657148843085,b'Same Old Thing',texas blues,chicago blues,blues-rock,blues,electric blues,country blues,british blues,delta blues,rock 'n roll,r&b,1993
5068,22050,0.0,235.15383,0.0,0.0,4,-4.13,0,230.946,91.026,4,0.9089842956402567,0.562506672288816,18.22328,b'Puerto Rico',-66.42889,b'Daddy Yankee',b'',b'El Cartel: The Big Boss',0.48711219486346274,b'A Lo Clasico',reggaeton,reggae,rap,latin,dancehall,salsa,puerto rico,latin rap,club,soundtrack,2007
5069,22050,0.0,424.82893,0.0,0.0,7,-15.198,1,424.829,124.984,3,0.48769397159097466,0.34197680383144013,,b'',,b'Hacken Lee',b'',b'De Xin Ying Shou Yan Chang Hui 2006',,b'Zhi Xiang Ni hui Yi',cantonese pop,chinese music,easy listening,male vocalist,chinese,pop,vocal,cpop,hong kong,cantonese,0
5070,22050,0.0,216.39791,0.351,0.0,1,-6.895,1,206.391,159.943,4,0.47772473249197345,0.299705214086752,,b'',,b'Jimmy Riley',b'',b'Love Canticle',0.0,b'Amaze',roots reggae,lovers rock,reggae,rock steady,dub,dancehall,jungle music,ska,jamaica,electronic,0
5071,22050,0.0,219.01016,0.0,0.0,4,-7.687,1,205.851,134.985,3,0.5146242649672889,0.36951156516797784,,b'',,b'The Cortinas',b'',"b""Please Don't Hit Me""",0.2884816426560289,b'Radio Rape',new wave,rock,garage rock,punk,british,psychedelic,77 style punk,british punk rock,bristol,club,1978
5072,22050,0.0,295.1571,0.0,0.0,11,-7.687,1,295.157,88.12,5,0.66395286324226,0.3920757801423852,,"b'Brooklyn, NY'",,b'Masta Ace Incorporated',b'',"b""Sittin' On Chrome""",0.5675917250423912,"b""Ain't No Game""",bass music,hip hop,gangster rap,chill-out,slow core,pop rap,turnablism,trip hop,breakbeat,shoegaze,1995
5073,22050,0.0,461.71383,0.0,0.0,1,-9.989,0,461.714,138.512,4,0.5672788711826817,0.40517835890761195,37.77916,"b'San Francisco, CA'",-122.42005,b'Hot Tuna',b'',b'LIVE AT SWEETWATER II',,b'Parchman Farm',blues-rock,blues,folk rock,psychedelic rock,rock,classic rock,bluegrass,jam band,delta blues,doo-wop,2004
5074,22050,0.0,204.77342,3.106,0.0,2,-18.818,1,196.609,81.025,3,0.504424856033359,0.30431073296378,18.11526,b'Jamaica',-77.27348,b'Abijah',b'',b'Abijah',,b'Children Of Love',roots reggae,reggae,dancehall,dub,rasta,jamaica,up beat,world reggae,jamaican,american,2003
5075,22050,0.0,85.9424,0.196,0.0,11,-5.542,1,83.069,212.293,4,0.8537258567195347,0.550991009240736,,b'New Jersey',,b'The Misfits',b'',b'American Psycho',0.652359289191178,b'The Haunting',horror punk,hardcore punk,punk,american underground,classic rock,classic,hardcore,metal,guitar,rock,1997
5076,22050,0.0,152.94649,2.281,0.0,2,-9.428,0,140.249,104.231,1,0.5063079658775811,0.4295471219904627,,b'',,b'Dickies',b'',"b""Locked 'n' Loaded""",0.46048484498641545,b'Just Say Yes',peace punk,comedy rock,crust punk,pop punk,melodic hardcore,jrock,pop rock,hardcore punk,new wave,punk,0
5077,22050,0.0,163.10812,0.35,0.0,5,-10.446,0,157.907,116.461,3,0.13348932953859063,0.3143789082552967,30.6554,"b'Rockdale, TX'",-97.00189,b'Pee Wee Crayton',b'',b'Blues Guitar Magic',0.0,b'Old Fashioned Baby',texas blues,electric blues,r&b,blues,cool jazz,country blues,soul jazz,jazz blues,delta blues,chicago blues,0
5078,22050,0.0,322.21995,0.0,0.0,7,-14.305,0,301.076,183.636,4,0.41448820841052364,0.25113126654452694,,b'',,b'Tito Allen',b'',b'Clase y Sabor',,b'A Veces Hablo De Ti',salsa,boogaloo,soul jazz,latin jazz,jazz,latin,tropical,moje standards,afro-cuban jazz,larrau,0
